,Edge,Min Odds Away,Min Odds Home,Max Odds Away,Max Odds Home,Profit
5339,4.0,-125.0,-500.0,0.0,500.0,-431.6
5340,4.0,-125.0,-500.0,0.0,400.0,-431.6
5341,4.0,-125.0,-500.0,0.0,300.0,-431.6
5342,4.0,-125.0,-500.0,0.0,200.0,-253.60000000000002
5343,4.0,-125.0,-500.0,0.0,150.0,-90.60000000000002
5344,4.0,-125.0,-500.0,0.0,125.0,15.399999999999977
5345,4.0,-125.0,-500.0,0.0,0.0,13.399999999999977
5346,4.0,-125.0,-400.0,1000.0,1000.0,-597.6
5347,4.0,-125.0,-400.0,1000.0,600.0,-597.6
5348,4.0,-125.0,-400.0,1000.0,500.0,-597.6
5349,4.0,-125.0,-400.0,1000.0,400.0,-597.6
5350,4.0,-125.0,-400.0,1000.0,300.0,-597.6
5351,4.0,-125.0,-400.0,1000.0,200.0,-419.6
5352,4.0,-125.0,-400.0,1000.0,150.0,-256.6
5353,4.0,-125.0,-400.0,1000.0,125.0,-150.60000000000002
5354,4.0,-125.0,-400.0,1000.0,0.0,-152.60000000000002
5355,4.0,-125.0,-400.0,600.0,1000.0,-597.6
5356,4.0,-125.0,-400.0,600.0,600.0,-597.6
5357,4.0,-125.0,-400.0,600.0,500.0,-597.6
5358,4.0,-125.0,-400.0,600.0,400.0,-597.6
5359,4.0,-125.0,-400.0,600.0,300.0,-597.6
5360,4.0,-125.0,-400.0,600.0,200.0,-419.6
5361,4.0,-125.0,-400.0,600.0,150.0,-256.6
5362,4.0,-125.0,-400.0,600.0,125.0,-150.60000000000002
5363,4.0,-125.0,-400.0,600.0,0.0,-152.60000000000002
5364,4.0,-125.0,-400.0,500.0,1000.0,-597.6
5365,4.0,-125.0,-400.0,500.0,600.0,-597.6
5366,4.0,-125.0,-400.0,500.0,500.0,-597.6
5367,4.0,-125.0,-400.0,500.0,400.0,-597.6
5368,4.0,-125.0,-400.0,500.0,300.0,-597.6
5369,4.0,-125.0,-400.0,500.0,200.0,-419.6
5370,4.0,-125.0,-400.0,500.0,150.0,-256.6
5371,4.0,-125.0,-400.0,500.0,125.0,-150.60000000000002
5372,4.0,-125.0,-400.0,500.0,0.0,-152.60000000000002
5373,4.0,-125.0,-400.0,400.0,1000.0,-597.6
5374,4.0,-125.0,-400.0,400.0,600.0,-597.6
5375,4.0,-125.0,-400.0,400.0,500.0,-597.6
5376,4.0,-125.0,-400.0,400.0,400.0,-597.6
5377,4.0,-125.0,-400.0,400.0,300.0,-597.6
5378,4.0,-125.0,-400.0,400.0,200.0,-419.6
5379,4.0,-125.0,-400.0,400.0,150.0,-256.6
5380,4.0,-125.0,-400.0,400.0,125.0,-150.60000000000002
5381,4.0,-125.0,-400.0,400.0,0.0,-152.60000000000002
5382,4.0,-125.0,-400.0,300.0,1000.0,-408.6
5383,4.0,-125.0,-400.0,300.0,600.0,-408.6
5384,4.0,-125.0,-400.0,300.0,500.0,-408.6
5385,4.0,-125.0,-400.0,300.0,400.0,-408.6
5386,4.0,-125.0,-400.0,300.0,300.0,-408.6
5387,4.0,-125.0,-400.0,300.0,200.0,-230.60000000000002
5388,4.0,-125.0,-400.0,300.0,150.0,-67.60000000000002
5389,4.0,-125.0,-400.0,300.0,125.0,38.40000000000009
5390,4.0,-125.0,-400.0,300.0,0.0,36.40000000000009
5391,4.0,-125.0,-400.0,200.0,1000.0,-521.6
5392,4.0,-125.0,-400.0,200.0,600.0,-521.6
5393,4.0,-125.0,-400.0,200.0,500.0,-521.6
5394,4.0,-125.0,-400.0,200.0,400.0,-521.6
5395,4.0,-125.0,-400.0,200.0,300.0,-521.6
5396,4.0,-125.0,-400.0,200.0,200.0,-343.6
5397,4.0,-125.0,-400.0,200.0,150.0,-180.60000000000002
5398,4.0,-125.0,-400.0,200.0,125.0,-74.60000000000002
5399,4.0,-125.0,-400.0,200.0,0.0,-76.60000000000002
5400,4.0,-125.0,-400.0,150.0,1000.0,-280.6
5401,4.0,-125.0,-400.0,150.0,600.0,-280.6
5402,4.0,-125.0,-400.0,150.0,500.0,-280.6
5403,4.0,-125.0,-400.0,150.0,400.0,-280.6
5404,4.0,-125.0,-400.0,150.0,300.0,-280.6
5405,4.0,-125.0,-400.0,150.0,200.0,-102.60000000000002
5406,4.0,-125.0,-400.0,150.0,150.0,60.40000000000009
5407,4.0,-125.0,-400.0,150.0,125.0,166.4000000000001
5408,4.0,-125.0,-400.0,150.0,0.0,164.4000000000001
5409,4.0,-125.0,-400.0,125.0,1000.0,-417.6
5410,4.0,-125.0,-400.0,125.0,600.0,-417.6
5411,4.0,-125.0,-400.0,125.0,500.0,-417.6
5412,4.0,-125.0,-400.0,125.0,400.0,-417.6
5413,4.0,-125.0,-400.0,125.0,300.0,-417.6
5414,4.0,-125.0,-400.0,125.0,200.0,-239.60000000000002
5415,4.0,-125.0,-400.0,125.0,150.0,-76.60000000000002
5416,4.0,-125.0,-400.0,125.0,125.0,29.40000000000009
5417,4.0,-125.0,-400.0,125.0,0.0,27.40000000000009
5418,4.0,-125.0,-400.0,0.0,1000.0,-431.6
5419,4.0,-125.0,-400.0,0.0,600.0,-431.6
5420,4.0,-125.0,-400.0,0.0,500.0,-431.6
5421,4.0,-125.0,-400.0,0.0,400.0,-431.6
5422,4.0,-125.0,-400.0,0.0,300.0,-431.6
5423,4.0,-125.0,-400.0,0.0,200.0,-253.60000000000002
5424,4.0,-125.0,-400.0,0.0,150.0,-90.60000000000002
5425,4.0,-125.0,-400.0,0.0,125.0,15.399999999999977
5426,4.0,-125.0,-400.0,0.0,0.0,13.399999999999977
5427,4.0,-125.0,-300.0,1000.0,1000.0,-597.6
5428,4.0,-125.0,-300.0,1000.0,600.0,-597.6
5429,4.0,-125.0,-300.0,1000.0,500.0,-597.6
5430,4.0,-125.0,-300.0,1000.0,400.0,-597.6
5431,4.0,-125.0,-300.0,1000.0,300.0,-597.6
5432,4.0,-125.0,-300.0,1000.0,200.0,-419.6
5433,4.0,-125.0,-300.0,1000.0,150.0,-256.6
5434,4.0,-125.0,-300.0,1000.0,125.0,-150.60000000000002
5435,4.0,-125.0,-300.0,1000.0,0.0,-152.60000000000002
5436,4.0,-125.0,-300.0,600.0,1000.0,-597.6
5437,4.0,-125.0,-300.0,600.0,600.0,-597.6
5438,4.0,-125.0,-300.0,600.0,500.0,-597.6
5439,4.0,-125.0,-300.0,600.0,400.0,-597.6
5440,4.0,-125.0,-300.0,600.0,300.0,-597.6
5441,4.0,-125.0,-300.0,600.0,200.0,-419.6
5442,4.0,-125.0,-300.0,600.0,150.0,-256.6
5443,4.0,-125.0,-300.0,600.0,125.0,-150.60000000000002
5444,4.0,-125.0,-300.0,600.0,0.0,-152.60000000000002
5445,4.0,-125.0,-300.0,500.0,1000.0,-597.6
5446,4.0,-125.0,-300.0,500.0,600.0,-597.6
5447,4.0,-125.0,-300.0,500.0,500.0,-597.6
5448,4.0,-125.0,-300.0,500.0,400.0,-597.6
5449,4.0,-125.0,-300.0,500.0,300.0,-597.6
5450,4.0,-125.0,-300.0,500.0,200.0,-419.6
5451,4.0,-125.0,-300.0,500.0,150.0,-256.6
5452,4.0,-125.0,-300.0,500.0,125.0,-150.60000000000002
5453,4.0,-125.0,-300.0,500.0,0.0,-152.60000000000002
5454,4.0,-125.0,-300.0,400.0,1000.0,-597.6
5455,4.0,-125.0,-300.0,400.0,600.0,-597.6
5456,4.0,-125.0,-300.0,400.0,500.0,-597.6
5457,4.0,-125.0,-300.0,400.0,400.0,-597.6
5458,4.0,-125.0,-300.0,400.0,300.0,-597.6
5459,4.0,-125.0,-300.0,400.0,200.0,-419.6
5460,4.0,-125.0,-300.0,400.0,150.0,-256.6
5461,4.0,-125.0,-300.0,400.0,125.0,-150.60000000000002
5462,4.0,-125.0,-300.0,400.0,0.0,-152.60000000000002
5463,4.0,-125.0,-300.0,300.0,1000.0,-408.6
5464,4.0,-125.0,-300.0,300.0,600.0,-408.6
5465,4.0,-125.0,-300.0,300.0,500.0,-408.6
5466,4.0,-125.0,-300.0,300.0,400.0,-408.6
5467,4.0,-125.0,-300.0,300.0,300.0,-408.6
5468,4.0,-125.0,-300.0,300.0,200.0,-230.60000000000002
5469,4.0,-125.0,-300.0,300.0,150.0,-67.60000000000002
5470,4.0,-125.0,-300.0,300.0,125.0,38.40000000000009
5471,4.0,-125.0,-300.0,300.0,0.0,36.40000000000009
5472,4.0,-125.0,-300.0,200.0,1000.0,-521.6
5473,4.0,-125.0,-300.0,200.0,600.0,-521.6
5474,4.0,-125.0,-300.0,200.0,500.0,-521.6
5475,4.0,-125.0,-300.0,200.0,400.0,-521.6
5476,4.0,-125.0,-300.0,200.0,300.0,-521.6
5477,4.0,-125.0,-300.0,200.0,200.0,-343.6
5478,4.0,-125.0,-300.0,200.0,150.0,-180.60000000000002
5479,4.0,-125.0,-300.0,200.0,125.0,-74.60000000000002
5480,4.0,-125.0,-300.0,200.0,0.0,-76.60000000000002
5481,4.0,-125.0,-300.0,150.0,1000.0,-280.6
5482,4.0,-125.0,-300.0,150.0,600.0,-280.6
5483,4.0,-125.0,-300.0,150.0,500.0,-280.6
5484,4.0,-125.0,-300.0,150.0,400.0,-280.6
5485,4.0,-125.0,-300.0,150.0,300.0,-280.6
5486,4.0,-125.0,-300.0,150.0,200.0,-102.60000000000002
5487,4.0,-125.0,-300.0,150.0,150.0,60.40000000000009
5488,4.0,-125.0,-300.0,150.0,125.0,166.4000000000001
5489,4.0,-125.0,-300.0,150.0,0.0,164.4000000000001
5490,4.0,-125.0,-300.0,125.0,1000.0,-417.6
5491,4.0,-125.0,-300.0,125.0,600.0,-417.6
5492,4.0,-125.0,-300.0,125.0,500.0,-417.6
5493,4.0,-125.0,-300.0,125.0,400.0,-417.6
5494,4.0,-125.0,-300.0,125.0,300.0,-417.6
5495,4.0,-125.0,-300.0,125.0,200.0,-239.60000000000002
5496,4.0,-125.0,-300.0,125.0,150.0,-76.60000000000002
5497,4.0,-125.0,-300.0,125.0,125.0,29.40000000000009
5498,4.0,-125.0,-300.0,125.0,0.0,27.40000000000009
5499,4.0,-125.0,-300.0,0.0,1000.0,-431.6
5500,4.0,-125.0,-300.0,0.0,600.0,-431.6
5501,4.0,-125.0,-300.0,0.0,500.0,-431.6
5502,4.0,-125.0,-300.0,0.0,400.0,-431.6
5503,4.0,-125.0,-300.0,0.0,300.0,-431.6
5504,4.0,-125.0,-300.0,0.0,200.0,-253.60000000000002
5505,4.0,-125.0,-300.0,0.0,150.0,-90.60000000000002
5506,4.0,-125.0,-300.0,0.0,125.0,15.399999999999977
5507,4.0,-125.0,-300.0,0.0,0.0,13.399999999999977
5508,4.0,-125.0,-200.0,1000.0,1000.0,-597.6
5509,4.0,-125.0,-200.0,1000.0,600.0,-597.6
5510,4.0,-125.0,-200.0,1000.0,500.0,-597.6
5511,4.0,-125.0,-200.0,1000.0,400.0,-597.6
5512,4.0,-125.0,-200.0,1000.0,300.0,-597.6
5513,4.0,-125.0,-200.0,1000.0,200.0,-419.6
5514,4.0,-125.0,-200.0,1000.0,150.0,-256.6
5515,4.0,-125.0,-200.0,1000.0,125.0,-150.60000000000002
5516,4.0,-125.0,-200.0,1000.0,0.0,-152.60000000000002
5517,4.0,-125.0,-200.0,600.0,1000.0,-597.6
5518,4.0,-125.0,-200.0,600.0,600.0,-597.6
5519,4.0,-125.0,-200.0,600.0,500.0,-597.6
5520,4.0,-125.0,-200.0,600.0,400.0,-597.6
5521,4.0,-125.0,-200.0,600.0,300.0,-597.6
5522,4.0,-125.0,-200.0,600.0,200.0,-419.6
5523,4.0,-125.0,-200.0,600.0,150.0,-256.6
5524,4.0,-125.0,-200.0,600.0,125.0,-150.60000000000002
5525,4.0,-125.0,-200.0,600.0,0.0,-152.60000000000002
5526,4.0,-125.0,-200.0,500.0,1000.0,-597.6
5527,4.0,-125.0,-200.0,500.0,600.0,-597.6
5528,4.0,-125.0,-200.0,500.0,500.0,-597.6
5529,4.0,-125.0,-200.0,500.0,400.0,-597.6
5530,4.0,-125.0,-200.0,500.0,300.0,-597.6
5531,4.0,-125.0,-200.0,500.0,200.0,-419.6
5532,4.0,-125.0,-200.0,500.0,150.0,-256.6
5533,4.0,-125.0,-200.0,500.0,125.0,-150.60000000000002
5534,4.0,-125.0,-200.0,500.0,0.0,-152.60000000000002
5535,4.0,-125.0,-200.0,400.0,1000.0,-597.6
5536,4.0,-125.0,-200.0,400.0,600.0,-597.6
5537,4.0,-125.0,-200.0,400.0,500.0,-597.6
5538,4.0,-125.0,-200.0,400.0,400.0,-597.6
5539,4.0,-125.0,-200.0,400.0,300.0,-597.6
5540,4.0,-125.0,-200.0,400.0,200.0,-419.6
5541,4.0,-125.0,-200.0,400.0,150.0,-256.6
5542,4.0,-125.0,-200.0,400.0,125.0,-150.60000000000002
5543,4.0,-125.0,-200.0,400.0,0.0,-152.60000000000002
5544,4.0,-125.0,-200.0,300.0,1000.0,-408.6
5545,4.0,-125.0,-200.0,300.0,600.0,-408.6
5546,4.0,-125.0,-200.0,300.0,500.0,-408.6
5547,4.0,-125.0,-200.0,300.0,400.0,-408.6
5548,4.0,-125.0,-200.0,300.0,300.0,-408.6
5549,4.0,-125.0,-200.0,300.0,200.0,-230.60000000000002
5550,4.0,-125.0,-200.0,300.0,150.0,-67.60000000000002
5551,4.0,-125.0,-200.0,300.0,125.0,38.40000000000009
5552,4.0,-125.0,-200.0,300.0,0.0,36.40000000000009
5553,4.0,-125.0,-200.0,200.0,1000.0,-521.6
5554,4.0,-125.0,-200.0,200.0,600.0,-521.6
5555,4.0,-125.0,-200.0,200.0,500.0,-521.6
5556,4.0,-125.0,-200.0,200.0,400.0,-521.6
5557,4.0,-125.0,-200.0,200.0,300.0,-521.6
5558,4.0,-125.0,-200.0,200.0,200.0,-343.6
5559,4.0,-125.0,-200.0,200.0,150.0,-180.60000000000002
5560,4.0,-125.0,-200.0,200.0,125.0,-74.60000000000002
5561,4.0,-125.0,-200.0,200.0,0.0,-76.60000000000002
5562,4.0,-125.0,-200.0,150.0,1000.0,-280.6
5563,4.0,-125.0,-200.0,150.0,600.0,-280.6
5564,4.0,-125.0,-200.0,150.0,500.0,-280.6
5565,4.0,-125.0,-200.0,150.0,400.0,-280.6
5566,4.0,-125.0,-200.0,150.0,300.0,-280.6
5567,4.0,-125.0,-200.0,150.0,200.0,-102.60000000000002
5568,4.0,-125.0,-200.0,150.0,150.0,60.40000000000009
5569,4.0,-125.0,-200.0,150.0,125.0,166.4000000000001
5570,4.0,-125.0,-200.0,150.0,0.0,164.4000000000001
5571,4.0,-125.0,-200.0,125.0,1000.0,-417.6
5572,4.0,-125.0,-200.0,125.0,600.0,-417.6
5573,4.0,-125.0,-200.0,125.0,500.0,-417.6
5574,4.0,-125.0,-200.0,125.0,400.0,-417.6
5575,4.0,-125.0,-200.0,125.0,300.0,-417.6
5576,4.0,-125.0,-200.0,125.0,200.0,-239.60000000000002
5577,4.0,-125.0,-200.0,125.0,150.0,-76.60000000000002
5578,4.0,-125.0,-200.0,125.0,125.0,29.40000000000009
5579,4.0,-125.0,-200.0,125.0,0.0,27.40000000000009
5580,4.0,-125.0,-200.0,0.0,1000.0,-431.6
5581,4.0,-125.0,-200.0,0.0,600.0,-431.6
5582,4.0,-125.0,-200.0,0.0,500.0,-431.6
5583,4.0,-125.0,-200.0,0.0,400.0,-431.6
5584,4.0,-125.0,-200.0,0.0,300.0,-431.6
5585,4.0,-125.0,-200.0,0.0,200.0,-253.60000000000002
5586,4.0,-125.0,-200.0,0.0,150.0,-90.60000000000002
5587,4.0,-125.0,-200.0,0.0,125.0,15.399999999999977
5588,4.0,-125.0,-200.0,0.0,0.0,13.399999999999977
5589,4.0,-125.0,-150.0,1000.0,1000.0,-597.6
5590,4.0,-125.0,-150.0,1000.0,600.0,-597.6
5591,4.0,-125.0,-150.0,1000.0,500.0,-597.6
5592,4.0,-125.0,-150.0,1000.0,400.0,-597.6
5593,4.0,-125.0,-150.0,1000.0,300.0,-597.6
5594,4.0,-125.0,-150.0,1000.0,200.0,-419.6
5595,4.0,-125.0,-150.0,1000.0,150.0,-256.6
5596,4.0,-125.0,-150.0,1000.0,125.0,-150.60000000000002
5597,4.0,-125.0,-150.0,1000.0,0.0,-152.60000000000002
5598,4.0,-125.0,-150.0,600.0,1000.0,-597.6
5599,4.0,-125.0,-150.0,600.0,600.0,-597.6
5600,4.0,-125.0,-150.0,600.0,500.0,-597.6
5601,4.0,-125.0,-150.0,600.0,400.0,-597.6
5602,4.0,-125.0,-150.0,600.0,300.0,-597.6
5603,4.0,-125.0,-150.0,600.0,200.0,-419.6
5604,4.0,-125.0,-150.0,600.0,150.0,-256.6
5605,4.0,-125.0,-150.0,600.0,125.0,-150.60000000000002
5606,4.0,-125.0,-150.0,600.0,0.0,-152.60000000000002
5607,4.0,-125.0,-150.0,500.0,1000.0,-597.6
5608,4.0,-125.0,-150.0,500.0,600.0,-597.6
5609,4.0,-125.0,-150.0,500.0,500.0,-597.6
5610,4.0,-125.0,-150.0,500.0,400.0,-597.6
5611,4.0,-125.0,-150.0,500.0,300.0,-597.6
5612,4.0,-125.0,-150.0,500.0,200.0,-419.6
5613,4.0,-125.0,-150.0,500.0,150.0,-256.6
5614,4.0,-125.0,-150.0,500.0,125.0,-150.60000000000002
5615,4.0,-125.0,-150.0,500.0,0.0,-152.60000000000002
5616,4.0,-125.0,-150.0,400.0,1000.0,-597.6
5617,4.0,-125.0,-150.0,400.0,600.0,-597.6
5618,4.0,-125.0,-150.0,400.0,500.0,-597.6
5619,4.0,-125.0,-150.0,400.0,400.0,-597.6
5620,4.0,-125.0,-150.0,400.0,300.0,-597.6
5621,4.0,-125.0,-150.0,400.0,200.0,-419.6
5622,4.0,-125.0,-150.0,400.0,150.0,-256.6
5623,4.0,-125.0,-150.0,400.0,125.0,-150.60000000000002
5624,4.0,-125.0,-150.0,400.0,0.0,-152.60000000000002
5625,4.0,-125.0,-150.0,300.0,1000.0,-408.6
5626,4.0,-125.0,-150.0,300.0,600.0,-408.6
5627,4.0,-125.0,-150.0,300.0,500.0,-408.6
5628,4.0,-125.0,-150.0,300.0,400.0,-408.6
5629,4.0,-125.0,-150.0,300.0,300.0,-408.6
5630,4.0,-125.0,-150.0,300.0,200.0,-230.60000000000002
5631,4.0,-125.0,-150.0,300.0,150.0,-67.60000000000002
5632,4.0,-125.0,-150.0,300.0,125.0,38.40000000000009
5633,4.0,-125.0,-150.0,300.0,0.0,36.40000000000009
5634,4.0,-125.0,-150.0,200.0,1000.0,-521.6
5635,4.0,-125.0,-150.0,200.0,600.0,-521.6
5636,4.0,-125.0,-150.0,200.0,500.0,-521.6
5637,4.0,-125.0,-150.0,200.0,400.0,-521.6
5638,4.0,-125.0,-150.0,200.0,300.0,-521.6
5639,4.0,-125.0,-150.0,200.0,200.0,-343.6
5640,4.0,-125.0,-150.0,200.0,150.0,-180.60000000000002
5641,4.0,-125.0,-150.0,200.0,125.0,-74.60000000000002
5642,4.0,-125.0,-150.0,200.0,0.0,-76.60000000000002
5643,4.0,-125.0,-150.0,150.0,1000.0,-280.6
5644,4.0,-125.0,-150.0,150.0,600.0,-280.6
5645,4.0,-125.0,-150.0,150.0,500.0,-280.6
5646,4.0,-125.0,-150.0,150.0,400.0,-280.6
5647,4.0,-125.0,-150.0,150.0,300.0,-280.6
5648,4.0,-125.0,-150.0,150.0,200.0,-102.60000000000002
5649,4.0,-125.0,-150.0,150.0,150.0,60.40000000000009
5650,4.0,-125.0,-150.0,150.0,125.0,166.4000000000001
5651,4.0,-125.0,-150.0,150.0,0.0,164.4000000000001
5652,4.0,-125.0,-150.0,125.0,1000.0,-417.6
5653,4.0,-125.0,-150.0,125.0,600.0,-417.6
5654,4.0,-125.0,-150.0,125.0,500.0,-417.6
5655,4.0,-125.0,-150.0,125.0,400.0,-417.6
5656,4.0,-125.0,-150.0,125.0,300.0,-417.6
5657,4.0,-125.0,-150.0,125.0,200.0,-239.60000000000002
5658,4.0,-125.0,-150.0,125.0,150.0,-76.60000000000002
5659,4.0,-125.0,-150.0,125.0,125.0,29.40000000000009
5660,4.0,-125.0,-150.0,125.0,0.0,27.40000000000009
5661,4.0,-125.0,-150.0,0.0,1000.0,-431.6
5662,4.0,-125.0,-150.0,0.0,600.0,-431.6
5663,4.0,-125.0,-150.0,0.0,500.0,-431.6
5664,4.0,-125.0,-150.0,0.0,400.0,-431.6
5665,4.0,-125.0,-150.0,0.0,300.0,-431.6
5666,4.0,-125.0,-150.0,0.0,200.0,-253.60000000000002
5667,4.0,-125.0,-150.0,0.0,150.0,-90.60000000000002
5668,4.0,-125.0,-150.0,0.0,125.0,15.399999999999977
5669,4.0,-125.0,-150.0,0.0,0.0,13.399999999999977
5670,4.0,-125.0,-125.0,1000.0,1000.0,-597.6
5671,4.0,-125.0,-125.0,1000.0,600.0,-597.6
5672,4.0,-125.0,-125.0,1000.0,500.0,-597.6
5673,4.0,-125.0,-125.0,1000.0,400.0,-597.6
5674,4.0,-125.0,-125.0,1000.0,300.0,-597.6
5675,4.0,-125.0,-125.0,1000.0,200.0,-419.6
5676,4.0,-125.0,-125.0,1000.0,150.0,-256.6
5677,4.0,-125.0,-125.0,1000.0,125.0,-150.60000000000002
5678,4.0,-125.0,-125.0,1000.0,0.0,-152.60000000000002
5679,4.0,-125.0,-125.0,600.0,1000.0,-597.6
5680,4.0,-125.0,-125.0,600.0,600.0,-597.6
5681,4.0,-125.0,-125.0,600.0,500.0,-597.6
5682,4.0,-125.0,-125.0,600.0,400.0,-597.6
5683,4.0,-125.0,-125.0,600.0,300.0,-597.6
5684,4.0,-125.0,-125.0,600.0,200.0,-419.6
5685,4.0,-125.0,-125.0,600.0,150.0,-256.6
5686,4.0,-125.0,-125.0,600.0,125.0,-150.60000000000002
5687,4.0,-125.0,-125.0,600.0,0.0,-152.60000000000002
5688,4.0,-125.0,-125.0,500.0,1000.0,-597.6
5689,4.0,-125.0,-125.0,500.0,600.0,-597.6
5690,4.0,-125.0,-125.0,500.0,500.0,-597.6
5691,4.0,-125.0,-125.0,500.0,400.0,-597.6
5692,4.0,-125.0,-125.0,500.0,300.0,-597.6
5693,4.0,-125.0,-125.0,500.0,200.0,-419.6
5694,4.0,-125.0,-125.0,500.0,150.0,-256.6
5695,4.0,-125.0,-125.0,500.0,125.0,-150.60000000000002
5696,4.0,-125.0,-125.0,500.0,0.0,-152.60000000000002
5697,4.0,-125.0,-125.0,400.0,1000.0,-597.6
5698,4.0,-125.0,-125.0,400.0,600.0,-597.6
5699,4.0,-125.0,-125.0,400.0,500.0,-597.6
5700,4.0,-125.0,-125.0,400.0,400.0,-597.6
5701,4.0,-125.0,-125.0,400.0,300.0,-597.6
5702,4.0,-125.0,-125.0,400.0,200.0,-419.6
5703,4.0,-125.0,-125.0,400.0,150.0,-256.6
5704,4.0,-125.0,-125.0,400.0,125.0,-150.60000000000002
5705,4.0,-125.0,-125.0,400.0,0.0,-152.60000000000002
5706,4.0,-125.0,-125.0,300.0,1000.0,-408.6
5707,4.0,-125.0,-125.0,300.0,600.0,-408.6
5708,4.0,-125.0,-125.0,300.0,500.0,-408.6
5709,4.0,-125.0,-125.0,300.0,400.0,-408.6
5710,4.0,-125.0,-125.0,300.0,300.0,-408.6
5711,4.0,-125.0,-125.0,300.0,200.0,-230.60000000000002
5712,4.0,-125.0,-125.0,300.0,150.0,-67.60000000000002
5713,4.0,-125.0,-125.0,300.0,125.0,38.40000000000009
5714,4.0,-125.0,-125.0,300.0,0.0,36.40000000000009
5715,4.0,-125.0,-125.0,200.0,1000.0,-521.6
5716,4.0,-125.0,-125.0,200.0,600.0,-521.6
5717,4.0,-125.0,-125.0,200.0,500.0,-521.6
5718,4.0,-125.0,-125.0,200.0,400.0,-521.6
5719,4.0,-125.0,-125.0,200.0,300.0,-521.6
5720,4.0,-125.0,-125.0,200.0,200.0,-343.6
5721,4.0,-125.0,-125.0,200.0,150.0,-180.60000000000002
5722,4.0,-125.0,-125.0,200.0,125.0,-74.60000000000002
5723,4.0,-125.0,-125.0,200.0,0.0,-76.60000000000002
5724,4.0,-125.0,-125.0,150.0,1000.0,-280.6
5725,4.0,-125.0,-125.0,150.0,600.0,-280.6
5726,4.0,-125.0,-125.0,150.0,500.0,-280.6
5727,4.0,-125.0,-125.0,150.0,400.0,-280.6
5728,4.0,-125.0,-125.0,150.0,300.0,-280.6
5729,4.0,-125.0,-125.0,150.0,200.0,-102.60000000000002
5730,4.0,-125.0,-125.0,150.0,150.0,60.40000000000009
5731,4.0,-125.0,-125.0,150.0,125.0,166.4000000000001
5732,4.0,-125.0,-125.0,150.0,0.0,164.4000000000001
5733,4.0,-125.0,-125.0,125.0,1000.0,-417.6
5734,4.0,-125.0,-125.0,125.0,600.0,-417.6
5735,4.0,-125.0,-125.0,125.0,500.0,-417.6
5736,4.0,-125.0,-125.0,125.0,400.0,-417.6
5737,4.0,-125.0,-125.0,125.0,300.0,-417.6
5738,4.0,-125.0,-125.0,125.0,200.0,-239.60000000000002
5739,4.0,-125.0,-125.0,125.0,150.0,-76.60000000000002
5740,4.0,-125.0,-125.0,125.0,125.0,29.40000000000009
5741,4.0,-125.0,-125.0,125.0,0.0,27.40000000000009
5742,4.0,-125.0,-125.0,0.0,1000.0,-431.6
5743,4.0,-125.0,-125.0,0.0,600.0,-431.6
5744,4.0,-125.0,-125.0,0.0,500.0,-431.6
5745,4.0,-125.0,-125.0,0.0,400.0,-431.6
5746,4.0,-125.0,-125.0,0.0,300.0,-431.6
5747,4.0,-125.0,-125.0,0.0,200.0,-253.60000000000002
5748,4.0,-125.0,-125.0,0.0,150.0,-90.60000000000002
5749,4.0,-125.0,-125.0,0.0,125.0,15.399999999999977
5750,4.0,-125.0,-125.0,0.0,0.0,13.399999999999977
5751,4.0,-125.0,0.0,1000.0,1000.0,-616.6
5752,4.0,-125.0,0.0,1000.0,600.0,-616.6
5753,4.0,-125.0,0.0,1000.0,500.0,-616.6
5754,4.0,-125.0,0.0,1000.0,400.0,-616.6
5755,4.0,-125.0,0.0,1000.0,300.0,-616.6
5756,4.0,-125.0,0.0,1000.0,200.0,-438.6
5757,4.0,-125.0,0.0,1000.0,150.0,-275.6
5758,4.0,-125.0,0.0,1000.0,125.0,-169.60000000000002
5759,4.0,-125.0,0.0,1000.0,0.0,-171.60000000000002
5760,4.0,-125.0,0.0,600.0,1000.0,-616.6
5761,4.0,-125.0,0.0,600.0,600.0,-616.6
5762,4.0,-125.0,0.0,600.0,500.0,-616.6
5763,4.0,-125.0,0.0,600.0,400.0,-616.6
5764,4.0,-125.0,0.0,600.0,300.0,-616.6
5765,4.0,-125.0,0.0,600.0,200.0,-438.6
5766,4.0,-125.0,0.0,600.0,150.0,-275.6
5767,4.0,-125.0,0.0,600.0,125.0,-169.60000000000002
5768,4.0,-125.0,0.0,600.0,0.0,-171.60000000000002
5769,4.0,-125.0,0.0,500.0,1000.0,-616.6
5770,4.0,-125.0,0.0,500.0,600.0,-616.6
5771,4.0,-125.0,0.0,500.0,500.0,-616.6
5772,4.0,-125.0,0.0,500.0,400.0,-616.6
5773,4.0,-125.0,0.0,500.0,300.0,-616.6
5774,4.0,-125.0,0.0,500.0,200.0,-438.6
5775,4.0,-125.0,0.0,500.0,150.0,-275.6
5776,4.0,-125.0,0.0,500.0,125.0,-169.60000000000002
5777,4.0,-125.0,0.0,500.0,0.0,-171.60000000000002
5778,4.0,-125.0,0.0,400.0,1000.0,-616.6
5779,4.0,-125.0,0.0,400.0,600.0,-616.6
5780,4.0,-125.0,0.0,400.0,500.0,-616.6
5781,4.0,-125.0,0.0,400.0,400.0,-616.6
5782,4.0,-125.0,0.0,400.0,300.0,-616.6
5783,4.0,-125.0,0.0,400.0,200.0,-438.6
