,Edge,Min Odds Away,Min Odds Home,Max Odds Away,Max Odds Home,Profit,Percentage
5900,4.0,0.0,-1000.0,125.0,200.0,-573.0,0.34
5901,4.0,0.0,-1000.0,125.0,150.0,-201.0,0.4
5902,4.0,0.0,-1000.0,125.0,125.0,-99.0,0.43
5903,4.0,0.0,-1000.0,125.0,0.0,-42.0,0.46
5904,4.0,0.0,-1000.0,0.0,1000.0,-528.0,0.29
5905,4.0,0.0,-1000.0,0.0,600.0,-528.0,0.29
5906,4.0,0.0,-1000.0,0.0,500.0,-528.0,0.29
5907,4.0,0.0,-1000.0,0.0,400.0,-528.0,0.29
5908,4.0,0.0,-1000.0,0.0,300.0,-572.0,0.29
5909,4.0,0.0,-1000.0,0.0,200.0,-539.0,0.29
5910,4.0,0.0,-1000.0,0.0,150.0,-167.0,0.35
5911,4.0,0.0,-1000.0,0.0,125.0,-65.0,0.36
5912,4.0,0.0,-1000.0,0.0,0.0,-8.0,0.5
5913,4.0,0.0,-600.0,1000.0,1000.0,-439.0,0.33
5914,4.0,0.0,-600.0,1000.0,600.0,-439.0,0.33
5915,4.0,0.0,-600.0,1000.0,500.0,-439.0,0.33
5916,4.0,0.0,-600.0,1000.0,400.0,-439.0,0.33
5917,4.0,0.0,-600.0,1000.0,300.0,-483.0,0.33
5918,4.0,0.0,-600.0,1000.0,200.0,-450.0,0.34
5919,4.0,0.0,-600.0,1000.0,150.0,-78.0,0.35
5920,4.0,0.0,-600.0,1000.0,125.0,24.0,0.35
5921,4.0,0.0,-600.0,1000.0,0.0,81.0,0.35
5922,4.0,0.0,-600.0,600.0,1000.0,-700.0,0.33
5923,4.0,0.0,-600.0,600.0,600.0,-700.0,0.33
5924,4.0,0.0,-600.0,600.0,500.0,-700.0,0.33
5925,4.0,0.0,-600.0,600.0,400.0,-700.0,0.33
5926,4.0,0.0,-600.0,600.0,300.0,-744.0,0.33
5927,4.0,0.0,-600.0,600.0,200.0,-711.0,0.33
5928,4.0,0.0,-600.0,600.0,150.0,-339.0,0.35
5929,4.0,0.0,-600.0,600.0,125.0,-237.0,0.35
5930,4.0,0.0,-600.0,600.0,0.0,-180.0,0.35
5931,4.0,0.0,-600.0,500.0,1000.0,-700.0,0.33
5932,4.0,0.0,-600.0,500.0,600.0,-700.0,0.33
5933,4.0,0.0,-600.0,500.0,500.0,-700.0,0.33
5934,4.0,0.0,-600.0,500.0,400.0,-700.0,0.33
5935,4.0,0.0,-600.0,500.0,300.0,-744.0,0.33
5936,4.0,0.0,-600.0,500.0,200.0,-711.0,0.33
5937,4.0,0.0,-600.0,500.0,150.0,-339.0,0.35
5938,4.0,0.0,-600.0,500.0,125.0,-237.0,0.35
5939,4.0,0.0,-600.0,500.0,0.0,-180.0,0.35
5940,4.0,0.0,-600.0,400.0,1000.0,-796.0,0.33
5941,4.0,0.0,-600.0,400.0,600.0,-796.0,0.33
5942,4.0,0.0,-600.0,400.0,500.0,-796.0,0.33
5943,4.0,0.0,-600.0,400.0,400.0,-796.0,0.33
5944,4.0,0.0,-600.0,400.0,300.0,-840.0,0.33
5945,4.0,0.0,-600.0,400.0,200.0,-807.0,0.33
5946,4.0,0.0,-600.0,400.0,150.0,-435.0,0.34
5947,4.0,0.0,-600.0,400.0,125.0,-333.0,0.34
5948,4.0,0.0,-600.0,400.0,0.0,-276.0,0.34
5949,4.0,0.0,-600.0,300.0,1000.0,-746.0,0.34
5950,4.0,0.0,-600.0,300.0,600.0,-746.0,0.34
5951,4.0,0.0,-600.0,300.0,500.0,-746.0,0.34
5952,4.0,0.0,-600.0,300.0,400.0,-746.0,0.34
5953,4.0,0.0,-600.0,300.0,300.0,-790.0,0.34
5954,4.0,0.0,-600.0,300.0,200.0,-757.0,0.34
5955,4.0,0.0,-600.0,300.0,150.0,-385.0,0.36
5956,4.0,0.0,-600.0,300.0,125.0,-283.0,0.36
5957,4.0,0.0,-600.0,300.0,0.0,-226.0,0.36
5958,4.0,0.0,-600.0,200.0,1000.0,-642.0,0.35
5959,4.0,0.0,-600.0,200.0,600.0,-642.0,0.35
5960,4.0,0.0,-600.0,200.0,500.0,-642.0,0.35
5961,4.0,0.0,-600.0,200.0,400.0,-642.0,0.35
5962,4.0,0.0,-600.0,200.0,300.0,-686.0,0.35
5963,4.0,0.0,-600.0,200.0,200.0,-653.0,0.36
5964,4.0,0.0,-600.0,200.0,150.0,-281.0,0.39
5965,4.0,0.0,-600.0,200.0,125.0,-179.0,0.4
5966,4.0,0.0,-600.0,200.0,0.0,-122.0,0.4
5967,4.0,0.0,-600.0,150.0,1000.0,-322.0,0.38
5968,4.0,0.0,-600.0,150.0,600.0,-322.0,0.38
5969,4.0,0.0,-600.0,150.0,500.0,-322.0,0.38
5970,4.0,0.0,-600.0,150.0,400.0,-322.0,0.38
5971,4.0,0.0,-600.0,150.0,300.0,-366.0,0.38
5972,4.0,0.0,-600.0,150.0,200.0,-333.0,0.39
5973,4.0,0.0,-600.0,150.0,150.0,39.0,0.45
5974,4.0,0.0,-600.0,150.0,125.0,141.0,0.48
5975,4.0,0.0,-600.0,150.0,0.0,198.0,0.49
5976,4.0,0.0,-600.0,125.0,1000.0,-562.0,0.33
5977,4.0,0.0,-600.0,125.0,600.0,-562.0,0.33
5978,4.0,0.0,-600.0,125.0,500.0,-562.0,0.33
5979,4.0,0.0,-600.0,125.0,400.0,-562.0,0.33
5980,4.0,0.0,-600.0,125.0,300.0,-606.0,0.33
5981,4.0,0.0,-600.0,125.0,200.0,-573.0,0.34
5982,4.0,0.0,-600.0,125.0,150.0,-201.0,0.4
5983,4.0,0.0,-600.0,125.0,125.0,-99.0,0.43
5984,4.0,0.0,-600.0,125.0,0.0,-42.0,0.46
5985,4.0,0.0,-600.0,0.0,1000.0,-528.0,0.29
5986,4.0,0.0,-600.0,0.0,600.0,-528.0,0.29
5987,4.0,0.0,-600.0,0.0,500.0,-528.0,0.29
5988,4.0,0.0,-600.0,0.0,400.0,-528.0,0.29
5989,4.0,0.0,-600.0,0.0,300.0,-572.0,0.29
5990,4.0,0.0,-600.0,0.0,200.0,-539.0,0.29
5991,4.0,0.0,-600.0,0.0,150.0,-167.0,0.35
5992,4.0,0.0,-600.0,0.0,125.0,-65.0,0.36
5993,4.0,0.0,-600.0,0.0,0.0,-8.0,0.5
5994,4.0,0.0,-500.0,1000.0,1000.0,-439.0,0.33
5995,4.0,0.0,-500.0,1000.0,600.0,-439.0,0.33
5996,4.0,0.0,-500.0,1000.0,500.0,-439.0,0.33
5997,4.0,0.0,-500.0,1000.0,400.0,-439.0,0.33
5998,4.0,0.0,-500.0,1000.0,300.0,-483.0,0.33
5999,4.0,0.0,-500.0,1000.0,200.0,-450.0,0.34
6000,4.0,0.0,-500.0,1000.0,150.0,-78.0,0.35
6001,4.0,0.0,-500.0,1000.0,125.0,24.0,0.35
6002,4.0,0.0,-500.0,1000.0,0.0,81.0,0.35
6003,4.0,0.0,-500.0,600.0,1000.0,-700.0,0.33
6004,4.0,0.0,-500.0,600.0,600.0,-700.0,0.33
6005,4.0,0.0,-500.0,600.0,500.0,-700.0,0.33
6006,4.0,0.0,-500.0,600.0,400.0,-700.0,0.33
6007,4.0,0.0,-500.0,600.0,300.0,-744.0,0.33
6008,4.0,0.0,-500.0,600.0,200.0,-711.0,0.33
6009,4.0,0.0,-500.0,600.0,150.0,-339.0,0.35
6010,4.0,0.0,-500.0,600.0,125.0,-237.0,0.35
6011,4.0,0.0,-500.0,600.0,0.0,-180.0,0.35
6012,4.0,0.0,-500.0,500.0,1000.0,-700.0,0.33
6013,4.0,0.0,-500.0,500.0,600.0,-700.0,0.33
6014,4.0,0.0,-500.0,500.0,500.0,-700.0,0.33
6015,4.0,0.0,-500.0,500.0,400.0,-700.0,0.33
6016,4.0,0.0,-500.0,500.0,300.0,-744.0,0.33
6017,4.0,0.0,-500.0,500.0,200.0,-711.0,0.33
6018,4.0,0.0,-500.0,500.0,150.0,-339.0,0.35
6019,4.0,0.0,-500.0,500.0,125.0,-237.0,0.35
6020,4.0,0.0,-500.0,500.0,0.0,-180.0,0.35
6021,4.0,0.0,-500.0,400.0,1000.0,-796.0,0.33
6022,4.0,0.0,-500.0,400.0,600.0,-796.0,0.33
6023,4.0,0.0,-500.0,400.0,500.0,-796.0,0.33
6024,4.0,0.0,-500.0,400.0,400.0,-796.0,0.33
6025,4.0,0.0,-500.0,400.0,300.0,-840.0,0.33
6026,4.0,0.0,-500.0,400.0,200.0,-807.0,0.33
6027,4.0,0.0,-500.0,400.0,150.0,-435.0,0.34
6028,4.0,0.0,-500.0,400.0,125.0,-333.0,0.34
6029,4.0,0.0,-500.0,400.0,0.0,-276.0,0.34
6030,4.0,0.0,-500.0,300.0,1000.0,-746.0,0.34
6031,4.0,0.0,-500.0,300.0,600.0,-746.0,0.34
6032,4.0,0.0,-500.0,300.0,500.0,-746.0,0.34
6033,4.0,0.0,-500.0,300.0,400.0,-746.0,0.34
6034,4.0,0.0,-500.0,300.0,300.0,-790.0,0.34
6035,4.0,0.0,-500.0,300.0,200.0,-757.0,0.34
6036,4.0,0.0,-500.0,300.0,150.0,-385.0,0.36
6037,4.0,0.0,-500.0,300.0,125.0,-283.0,0.36
6038,4.0,0.0,-500.0,300.0,0.0,-226.0,0.36
6039,4.0,0.0,-500.0,200.0,1000.0,-642.0,0.35
6040,4.0,0.0,-500.0,200.0,600.0,-642.0,0.35
6041,4.0,0.0,-500.0,200.0,500.0,-642.0,0.35
6042,4.0,0.0,-500.0,200.0,400.0,-642.0,0.35
6043,4.0,0.0,-500.0,200.0,300.0,-686.0,0.35
6044,4.0,0.0,-500.0,200.0,200.0,-653.0,0.36
6045,4.0,0.0,-500.0,200.0,150.0,-281.0,0.39
6046,4.0,0.0,-500.0,200.0,125.0,-179.0,0.4
6047,4.0,0.0,-500.0,200.0,0.0,-122.0,0.4
6048,4.0,0.0,-500.0,150.0,1000.0,-322.0,0.38
6049,4.0,0.0,-500.0,150.0,600.0,-322.0,0.38
6050,4.0,0.0,-500.0,150.0,500.0,-322.0,0.38
6051,4.0,0.0,-500.0,150.0,400.0,-322.0,0.38
6052,4.0,0.0,-500.0,150.0,300.0,-366.0,0.38
6053,4.0,0.0,-500.0,150.0,200.0,-333.0,0.39
6054,4.0,0.0,-500.0,150.0,150.0,39.0,0.45
6055,4.0,0.0,-500.0,150.0,125.0,141.0,0.48
6056,4.0,0.0,-500.0,150.0,0.0,198.0,0.49
6057,4.0,0.0,-500.0,125.0,1000.0,-562.0,0.33
6058,4.0,0.0,-500.0,125.0,600.0,-562.0,0.33
6059,4.0,0.0,-500.0,125.0,500.0,-562.0,0.33
6060,4.0,0.0,-500.0,125.0,400.0,-562.0,0.33
6061,4.0,0.0,-500.0,125.0,300.0,-606.0,0.33
6062,4.0,0.0,-500.0,125.0,200.0,-573.0,0.34
6063,4.0,0.0,-500.0,125.0,150.0,-201.0,0.4
6064,4.0,0.0,-500.0,125.0,125.0,-99.0,0.43
6065,4.0,0.0,-500.0,125.0,0.0,-42.0,0.46
6066,4.0,0.0,-500.0,0.0,1000.0,-528.0,0.29
6067,4.0,0.0,-500.0,0.0,600.0,-528.0,0.29
6068,4.0,0.0,-500.0,0.0,500.0,-528.0,0.29
6069,4.0,0.0,-500.0,0.0,400.0,-528.0,0.29
6070,4.0,0.0,-500.0,0.0,300.0,-572.0,0.29
6071,4.0,0.0,-500.0,0.0,200.0,-539.0,0.29
6072,4.0,0.0,-500.0,0.0,150.0,-167.0,0.35
6073,4.0,0.0,-500.0,0.0,125.0,-65.0,0.36
6074,4.0,0.0,-500.0,0.0,0.0,-8.0,0.5
6075,4.0,0.0,-400.0,1000.0,1000.0,-439.0,0.33
6076,4.0,0.0,-400.0,1000.0,600.0,-439.0,0.33
6077,4.0,0.0,-400.0,1000.0,500.0,-439.0,0.33
6078,4.0,0.0,-400.0,1000.0,400.0,-439.0,0.33
6079,4.0,0.0,-400.0,1000.0,300.0,-483.0,0.33
6080,4.0,0.0,-400.0,1000.0,200.0,-450.0,0.34
6081,4.0,0.0,-400.0,1000.0,150.0,-78.0,0.35
6082,4.0,0.0,-400.0,1000.0,125.0,24.0,0.35
6083,4.0,0.0,-400.0,1000.0,0.0,81.0,0.35
6084,4.0,0.0,-400.0,600.0,1000.0,-700.0,0.33
6085,4.0,0.0,-400.0,600.0,600.0,-700.0,0.33
6086,4.0,0.0,-400.0,600.0,500.0,-700.0,0.33
6087,4.0,0.0,-400.0,600.0,400.0,-700.0,0.33
6088,4.0,0.0,-400.0,600.0,300.0,-744.0,0.33
6089,4.0,0.0,-400.0,600.0,200.0,-711.0,0.33
6090,4.0,0.0,-400.0,600.0,150.0,-339.0,0.35
6091,4.0,0.0,-400.0,600.0,125.0,-237.0,0.35
6092,4.0,0.0,-400.0,600.0,0.0,-180.0,0.35
6093,4.0,0.0,-400.0,500.0,1000.0,-700.0,0.33
6094,4.0,0.0,-400.0,500.0,600.0,-700.0,0.33
6095,4.0,0.0,-400.0,500.0,500.0,-700.0,0.33
6096,4.0,0.0,-400.0,500.0,400.0,-700.0,0.33
6097,4.0,0.0,-400.0,500.0,300.0,-744.0,0.33
6098,4.0,0.0,-400.0,500.0,200.0,-711.0,0.33
6099,4.0,0.0,-400.0,500.0,150.0,-339.0,0.35
6100,4.0,0.0,-400.0,500.0,125.0,-237.0,0.35
6101,4.0,0.0,-400.0,500.0,0.0,-180.0,0.35
6102,4.0,0.0,-400.0,400.0,1000.0,-796.0,0.33
6103,4.0,0.0,-400.0,400.0,600.0,-796.0,0.33
6104,4.0,0.0,-400.0,400.0,500.0,-796.0,0.33
6105,4.0,0.0,-400.0,400.0,400.0,-796.0,0.33
6106,4.0,0.0,-400.0,400.0,300.0,-840.0,0.33
6107,4.0,0.0,-400.0,400.0,200.0,-807.0,0.33
6108,4.0,0.0,-400.0,400.0,150.0,-435.0,0.34
6109,4.0,0.0,-400.0,400.0,125.0,-333.0,0.34
6110,4.0,0.0,-400.0,400.0,0.0,-276.0,0.34
6111,4.0,0.0,-400.0,300.0,1000.0,-746.0,0.34
6112,4.0,0.0,-400.0,300.0,600.0,-746.0,0.34
6113,4.0,0.0,-400.0,300.0,500.0,-746.0,0.34
6114,4.0,0.0,-400.0,300.0,400.0,-746.0,0.34
6115,4.0,0.0,-400.0,300.0,300.0,-790.0,0.34
6116,4.0,0.0,-400.0,300.0,200.0,-757.0,0.34
6117,4.0,0.0,-400.0,300.0,150.0,-385.0,0.36
6118,4.0,0.0,-400.0,300.0,125.0,-283.0,0.36
6119,4.0,0.0,-400.0,300.0,0.0,-226.0,0.36
6120,4.0,0.0,-400.0,200.0,1000.0,-642.0,0.35
6121,4.0,0.0,-400.0,200.0,600.0,-642.0,0.35
6122,4.0,0.0,-400.0,200.0,500.0,-642.0,0.35
6123,4.0,0.0,-400.0,200.0,400.0,-642.0,0.35
6124,4.0,0.0,-400.0,200.0,300.0,-686.0,0.35
6125,4.0,0.0,-400.0,200.0,200.0,-653.0,0.36
6126,4.0,0.0,-400.0,200.0,150.0,-281.0,0.39
6127,4.0,0.0,-400.0,200.0,125.0,-179.0,0.4
6128,4.0,0.0,-400.0,200.0,0.0,-122.0,0.4
6129,4.0,0.0,-400.0,150.0,1000.0,-322.0,0.38
6130,4.0,0.0,-400.0,150.0,600.0,-322.0,0.38
6131,4.0,0.0,-400.0,150.0,500.0,-322.0,0.38
6132,4.0,0.0,-400.0,150.0,400.0,-322.0,0.38
6133,4.0,0.0,-400.0,150.0,300.0,-366.0,0.38
6134,4.0,0.0,-400.0,150.0,200.0,-333.0,0.39
6135,4.0,0.0,-400.0,150.0,150.0,39.0,0.45
6136,4.0,0.0,-400.0,150.0,125.0,141.0,0.48
6137,4.0,0.0,-400.0,150.0,0.0,198.0,0.49
6138,4.0,0.0,-400.0,125.0,1000.0,-562.0,0.33
6139,4.0,0.0,-400.0,125.0,600.0,-562.0,0.33
6140,4.0,0.0,-400.0,125.0,500.0,-562.0,0.33
6141,4.0,0.0,-400.0,125.0,400.0,-562.0,0.33
6142,4.0,0.0,-400.0,125.0,300.0,-606.0,0.33
6143,4.0,0.0,-400.0,125.0,200.0,-573.0,0.34
6144,4.0,0.0,-400.0,125.0,150.0,-201.0,0.4
6145,4.0,0.0,-400.0,125.0,125.0,-99.0,0.43
6146,4.0,0.0,-400.0,125.0,0.0,-42.0,0.46
6147,4.0,0.0,-400.0,0.0,1000.0,-528.0,0.29
6148,4.0,0.0,-400.0,0.0,600.0,-528.0,0.29
6149,4.0,0.0,-400.0,0.0,500.0,-528.0,0.29
6150,4.0,0.0,-400.0,0.0,400.0,-528.0,0.29
6151,4.0,0.0,-400.0,0.0,300.0,-572.0,0.29
6152,4.0,0.0,-400.0,0.0,200.0,-539.0,0.29
6153,4.0,0.0,-400.0,0.0,150.0,-167.0,0.35
6154,4.0,0.0,-400.0,0.0,125.0,-65.0,0.36
6155,4.0,0.0,-400.0,0.0,0.0,-8.0,0.5
6156,4.0,0.0,-300.0,1000.0,1000.0,-439.0,0.33
6157,4.0,0.0,-300.0,1000.0,600.0,-439.0,0.33
6158,4.0,0.0,-300.0,1000.0,500.0,-439.0,0.33
6159,4.0,0.0,-300.0,1000.0,400.0,-439.0,0.33
6160,4.0,0.0,-300.0,1000.0,300.0,-483.0,0.33
6161,4.0,0.0,-300.0,1000.0,200.0,-450.0,0.34
6162,4.0,0.0,-300.0,1000.0,150.0,-78.0,0.35
6163,4.0,0.0,-300.0,1000.0,125.0,24.0,0.35
6164,4.0,0.0,-300.0,1000.0,0.0,81.0,0.35
6165,4.0,0.0,-300.0,600.0,1000.0,-700.0,0.33
6166,4.0,0.0,-300.0,600.0,600.0,-700.0,0.33
6167,4.0,0.0,-300.0,600.0,500.0,-700.0,0.33
6168,4.0,0.0,-300.0,600.0,400.0,-700.0,0.33
6169,4.0,0.0,-300.0,600.0,300.0,-744.0,0.33
6170,4.0,0.0,-300.0,600.0,200.0,-711.0,0.33
6171,4.0,0.0,-300.0,600.0,150.0,-339.0,0.35
6172,4.0,0.0,-300.0,600.0,125.0,-237.0,0.35
6173,4.0,0.0,-300.0,600.0,0.0,-180.0,0.35
6174,4.0,0.0,-300.0,500.0,1000.0,-700.0,0.33
6175,4.0,0.0,-300.0,500.0,600.0,-700.0,0.33
6176,4.0,0.0,-300.0,500.0,500.0,-700.0,0.33
6177,4.0,0.0,-300.0,500.0,400.0,-700.0,0.33
6178,4.0,0.0,-300.0,500.0,300.0,-744.0,0.33
6179,4.0,0.0,-300.0,500.0,200.0,-711.0,0.33
6180,4.0,0.0,-300.0,500.0,150.0,-339.0,0.35
6181,4.0,0.0,-300.0,500.0,125.0,-237.0,0.35
6182,4.0,0.0,-300.0,500.0,0.0,-180.0,0.35
6183,4.0,0.0,-300.0,400.0,1000.0,-796.0,0.33
6184,4.0,0.0,-300.0,400.0,600.0,-796.0,0.33
6185,4.0,0.0,-300.0,400.0,500.0,-796.0,0.33
6186,4.0,0.0,-300.0,400.0,400.0,-796.0,0.33
6187,4.0,0.0,-300.0,400.0,300.0,-840.0,0.33
6188,4.0,0.0,-300.0,400.0,200.0,-807.0,0.33
6189,4.0,0.0,-300.0,400.0,150.0,-435.0,0.34
6190,4.0,0.0,-300.0,400.0,125.0,-333.0,0.34
6191,4.0,0.0,-300.0,400.0,0.0,-276.0,0.34
6192,4.0,0.0,-300.0,300.0,1000.0,-746.0,0.34
6193,4.0,0.0,-300.0,300.0,600.0,-746.0,0.34
6194,4.0,0.0,-300.0,300.0,500.0,-746.0,0.34
6195,4.0,0.0,-300.0,300.0,400.0,-746.0,0.34
6196,4.0,0.0,-300.0,300.0,300.0,-790.0,0.34
6197,4.0,0.0,-300.0,300.0,200.0,-757.0,0.34
6198,4.0,0.0,-300.0,300.0,150.0,-385.0,0.36
6199,4.0,0.0,-300.0,300.0,125.0,-283.0,0.36
6200,4.0,0.0,-300.0,300.0,0.0,-226.0,0.36
6201,4.0,0.0,-300.0,200.0,1000.0,-642.0,0.35
6202,4.0,0.0,-300.0,200.0,600.0,-642.0,0.35
6203,4.0,0.0,-300.0,200.0,500.0,-642.0,0.35
6204,4.0,0.0,-300.0,200.0,400.0,-642.0,0.35
6205,4.0,0.0,-300.0,200.0,300.0,-686.0,0.35
6206,4.0,0.0,-300.0,200.0,200.0,-653.0,0.36
6207,4.0,0.0,-300.0,200.0,150.0,-281.0,0.39
6208,4.0,0.0,-300.0,200.0,125.0,-179.0,0.4
6209,4.0,0.0,-300.0,200.0,0.0,-122.0,0.4
6210,4.0,0.0,-300.0,150.0,1000.0,-322.0,0.38
6211,4.0,0.0,-300.0,150.0,600.0,-322.0,0.38
6212,4.0,0.0,-300.0,150.0,500.0,-322.0,0.38
6213,4.0,0.0,-300.0,150.0,400.0,-322.0,0.38
6214,4.0,0.0,-300.0,150.0,300.0,-366.0,0.38
6215,4.0,0.0,-300.0,150.0,200.0,-333.0,0.39
6216,4.0,0.0,-300.0,150.0,150.0,39.0,0.45
6217,4.0,0.0,-300.0,150.0,125.0,141.0,0.48
6218,4.0,0.0,-300.0,150.0,0.0,198.0,0.49
6219,4.0,0.0,-300.0,125.0,1000.0,-562.0,0.33
6220,4.0,0.0,-300.0,125.0,600.0,-562.0,0.33
6221,4.0,0.0,-300.0,125.0,500.0,-562.0,0.33
6222,4.0,0.0,-300.0,125.0,400.0,-562.0,0.33
6223,4.0,0.0,-300.0,125.0,300.0,-606.0,0.33
6224,4.0,0.0,-300.0,125.0,200.0,-573.0,0.34
6225,4.0,0.0,-300.0,125.0,150.0,-201.0,0.4
6226,4.0,0.0,-300.0,125.0,125.0,-99.0,0.43
6227,4.0,0.0,-300.0,125.0,0.0,-42.0,0.46
6228,4.0,0.0,-300.0,0.0,1000.0,-528.0,0.29
6229,4.0,0.0,-300.0,0.0,600.0,-528.0,0.29
6230,4.0,0.0,-300.0,0.0,500.0,-528.0,0.29
6231,4.0,0.0,-300.0,0.0,400.0,-528.0,0.29
6232,4.0,0.0,-300.0,0.0,300.0,-572.0,0.29
6233,4.0,0.0,-300.0,0.0,200.0,-539.0,0.29
6234,4.0,0.0,-300.0,0.0,150.0,-167.0,0.35
6235,4.0,0.0,-300.0,0.0,125.0,-65.0,0.36
6236,4.0,0.0,-300.0,0.0,0.0,-8.0,0.5
6237,4.0,0.0,-200.0,1000.0,1000.0,-439.0,0.33
6238,4.0,0.0,-200.0,1000.0,600.0,-439.0,0.33
6239,4.0,0.0,-200.0,1000.0,500.0,-439.0,0.33
6240,4.0,0.0,-200.0,1000.0,400.0,-439.0,0.33
6241,4.0,0.0,-200.0,1000.0,300.0,-483.0,0.33
6242,4.0,0.0,-200.0,1000.0,200.0,-450.0,0.34
6243,4.0,0.0,-200.0,1000.0,150.0,-78.0,0.35
6244,4.0,0.0,-200.0,1000.0,125.0,24.0,0.35
6245,4.0,0.0,-200.0,1000.0,0.0,81.0,0.35
6246,4.0,0.0,-200.0,600.0,1000.0,-700.0,0.33
6247,4.0,0.0,-200.0,600.0,600.0,-700.0,0.33
6248,4.0,0.0,-200.0,600.0,500.0,-700.0,0.33
6249,4.0,0.0,-200.0,600.0,400.0,-700.0,0.33
6250,4.0,0.0,-200.0,600.0,300.0,-744.0,0.33
6251,4.0,0.0,-200.0,600.0,200.0,-711.0,0.33
6252,4.0,0.0,-200.0,600.0,150.0,-339.0,0.35
6253,4.0,0.0,-200.0,600.0,125.0,-237.0,0.35
6254,4.0,0.0,-200.0,600.0,0.0,-180.0,0.35
6255,4.0,0.0,-200.0,500.0,1000.0,-700.0,0.33
6256,4.0,0.0,-200.0,500.0,600.0,-700.0,0.33
6257,4.0,0.0,-200.0,500.0,500.0,-700.0,0.33
6258,4.0,0.0,-200.0,500.0,400.0,-700.0,0.33
6259,4.0,0.0,-200.0,500.0,300.0,-744.0,0.33
6260,4.0,0.0,-200.0,500.0,200.0,-711.0,0.33
6261,4.0,0.0,-200.0,500.0,150.0,-339.0,0.35
6262,4.0,0.0,-200.0,500.0,125.0,-237.0,0.35
6263,4.0,0.0,-200.0,500.0,0.0,-180.0,0.35
6264,4.0,0.0,-200.0,400.0,1000.0,-796.0,0.33
6265,4.0,0.0,-200.0,400.0,600.0,-796.0,0.33
6266,4.0,0.0,-200.0,400.0,500.0,-796.0,0.33
6267,4.0,0.0,-200.0,400.0,400.0,-796.0,0.33
6268,4.0,0.0,-200.0,400.0,300.0,-840.0,0.33
6269,4.0,0.0,-200.0,400.0,200.0,-807.0,0.33
6270,4.0,0.0,-200.0,400.0,150.0,-435.0,0.34
6271,4.0,0.0,-200.0,400.0,125.0,-333.0,0.34
6272,4.0,0.0,-200.0,400.0,0.0,-276.0,0.34
6273,4.0,0.0,-200.0,300.0,1000.0,-746.0,0.34
6274,4.0,0.0,-200.0,300.0,600.0,-746.0,0.34
6275,4.0,0.0,-200.0,300.0,500.0,-746.0,0.34
6276,4.0,0.0,-200.0,300.0,400.0,-746.0,0.34
6277,4.0,0.0,-200.0,300.0,300.0,-790.0,0.34
6278,4.0,0.0,-200.0,300.0,200.0,-757.0,0.34
6279,4.0,0.0,-200.0,300.0,150.0,-385.0,0.36
6280,4.0,0.0,-200.0,300.0,125.0,-283.0,0.36
6281,4.0,0.0,-200.0,300.0,0.0,-226.0,0.36
6282,4.0,0.0,-200.0,200.0,1000.0,-642.0,0.35
6283,4.0,0.0,-200.0,200.0,600.0,-642.0,0.35
6284,4.0,0.0,-200.0,200.0,500.0,-642.0,0.35
6285,4.0,0.0,-200.0,200.0,400.0,-642.0,0.35
6286,4.0,0.0,-200.0,200.0,300.0,-686.0,0.35
6287,4.0,0.0,-200.0,200.0,200.0,-653.0,0.36
6288,4.0,0.0,-200.0,200.0,150.0,-281.0,0.39
6289,4.0,0.0,-200.0,200.0,125.0,-179.0,0.4
6290,4.0,0.0,-200.0,200.0,0.0,-122.0,0.4
6291,4.0,0.0,-200.0,150.0,1000.0,-322.0,0.38
6292,4.0,0.0,-200.0,150.0,600.0,-322.0,0.38
6293,4.0,0.0,-200.0,150.0,500.0,-322.0,0.38
6294,4.0,0.0,-200.0,150.0,400.0,-322.0,0.38
6295,4.0,0.0,-200.0,150.0,300.0,-366.0,0.38
6296,4.0,0.0,-200.0,150.0,200.0,-333.0,0.39
6297,4.0,0.0,-200.0,150.0,150.0,39.0,0.45
6298,4.0,0.0,-200.0,150.0,125.0,141.0,0.48
6299,4.0,0.0,-200.0,150.0,0.0,198.0,0.49
6300,4.0,0.0,-200.0,125.0,1000.0,-562.0,0.33
6301,4.0,0.0,-200.0,125.0,600.0,-562.0,0.33
6302,4.0,0.0,-200.0,125.0,500.0,-562.0,0.33
6303,4.0,0.0,-200.0,125.0,400.0,-562.0,0.33
6304,4.0,0.0,-200.0,125.0,300.0,-606.0,0.33
6305,4.0,0.0,-200.0,125.0,200.0,-573.0,0.34
6306,4.0,0.0,-200.0,125.0,150.0,-201.0,0.4
6307,4.0,0.0,-200.0,125.0,125.0,-99.0,0.43
6308,4.0,0.0,-200.0,125.0,0.0,-42.0,0.46
6309,4.0,0.0,-200.0,0.0,1000.0,-528.0,0.29
6310,4.0,0.0,-200.0,0.0,600.0,-528.0,0.29
6311,4.0,0.0,-200.0,0.0,500.0,-528.0,0.29
6312,4.0,0.0,-200.0,0.0,400.0,-528.0,0.29
6313,4.0,0.0,-200.0,0.0,300.0,-572.0,0.29
6314,4.0,0.0,-200.0,0.0,200.0,-539.0,0.29
6315,4.0,0.0,-200.0,0.0,150.0,-167.0,0.35
6316,4.0,0.0,-200.0,0.0,125.0,-65.0,0.36
6317,4.0,0.0,-200.0,0.0,0.0,-8.0,0.5
6318,4.0,0.0,-150.0,1000.0,1000.0,-439.0,0.33
6319,4.0,0.0,-150.0,1000.0,600.0,-439.0,0.33
